Pilot ID,Pilot Name,Pilot License ID,Airline ID
10196,Pilot_165,LIC29695,19
10197,Pilot_344,LIC29696,41
10198,Pilot_459,LIC29697,93
10199,Pilot_214,LIC29698,46
10200,Pilot_144,LIC29699,48
10201,Pilot_305,LIC29700,17
10202,Pilot_142,LIC29701,33
10203,Pilot_10,LIC29702,83
10204,Pilot_258,LIC29703,83
10205,Pilot_333,LIC29704,83
10206,Pilot_169,LIC29705,86
10207,Pilot_86,LIC29706,60
10208,Pilot_304,LIC29707,87
10209,Pilot_358,LIC29708,87
10210,Pilot_24,LIC29709,87
10211,Pilot_421,LIC29710,87
10212,Pilot_289,LIC29711,87
10213,Pilot_377,LIC29712,87
10214,Pilot_67,LIC29713,87
10215,Pilot_333,LIC29714,42
10216,Pilot_27,LIC29715,28
10217,Pilot_212,LIC29716,28
10218,Pilot_112,LIC29717,28
10219,Pilot_65,LIC29718,10
10220,Pilot_473,LIC29719,10
10221,Pilot_345,LIC29720,1
10222,Pilot_414,LIC29721,1
10223,Pilot_415,LIC29722,9
10224,Pilot_23,LIC29723,9
10225,Pilot_326,LIC29724,20
10226,Pilot_34,LIC29725,30
10227,Pilot_381,LIC29726,30
10228,Pilot_378,LIC29727,79
10229,Pilot_312,LIC29728,79
10230,Pilot_195,LIC29729,62
10231,Pilot_103,LIC29730,18
10232,Pilot_278,LIC29731,13
10233,Pilot_41,LIC29732,69
10234,Pilot_50,LIC29733,69
10235,Pilot_227,LIC29734,50
10236,Pilot_224,LIC29735,69
10237,Pilot_498,LIC29736,49
10238,Pilot_376,LIC29737,49
10239,Pilot_224,LIC29738,2
10240,Pilot_490,LIC29739,27
10241,Pilot_143,LIC29740,88
10242,Pilot_2,LIC29741,18
10243,Pilot_406,LIC29742,62
10244,Pilot_31,LIC29743,62
10245,Pilot_247,LIC29744,79
10246,Pilot_187,LIC29745,79
10247,Pilot_489,LIC29746,79
10248,Pilot_228,LIC29747,30
10249,Pilot_148,LIC29748,20
10250,Pilot_388,LIC29749,9
10251,Pilot_27,LIC29750,9
10252,Pilot_207,LIC29751,1
10253,Pilot_214,LIC29752,10
10254,Pilot_490,LIC29753,10
10255,Pilot_127,LIC29754,28
10256,Pilot_208,LIC29755,28
10257,Pilot_112,LIC29756,42
10258,Pilot_14,LIC29757,42
10259,Pilot_278,LIC29758,87
10260,Pilot_112,LIC29759,87
10261,Pilot_87,LIC29760,87
10262,Pilot_54,LIC29761,87
10263,Pilot_106,LIC29762,87
10264,Pilot_463,LIC29763,60
10265,Pilot_204,LIC29764,86
10266,Pilot_151,LIC29765,83
10267,Pilot_359,LIC29766,83
10268,Pilot_95,LIC29767,83
10269,Pilot_204,LIC29768,33
10270,Pilot_423,LIC29769,17
10271,Pilot_2,LIC29770,17
10272,Pilot_385,LIC29771,48
10273,Pilot_382,LIC29772,46
10274,Pilot_485,LIC29773,93
10275,Pilot_274,LIC29774,3
10276,Pilot_80,LIC29775,3
10277,Pilot_389,LIC29776,19
10278,Pilot_196,LIC29777,57
10279,Pilot_295,LIC29778,57
10280,Pilot_245,LIC29779,90
10281,Pilot_336,LIC29780,31
10282,Pilot_211,LIC29781,31
10283,Pilot_343,LIC29782,31
10284,Pilot_174,LIC29783,91
10285,Pilot_151,LIC29784,35
10286,Pilot_125,LIC29785,84
10287,Pilot_94,LIC29786,14
10288,Pilot_367,LIC29787,92
10289,Pilot_332,LIC29788,51
10290,Pilot_210,LIC29789,74
10291,Pilot_438,LIC29790,27
10292,Pilot_479,LIC29791,27
10293,Pilot_311,LIC29792,49
10294,Pilot_352,LIC29793,38
10295,Pilot_353,LIC29794,66
10296,Pilot_271,LIC29795,66
10297,Pilot_499,LIC29796,69
10298,Pilot_120,LIC29797,13
10299,Pilot_389,LIC29798,50
10300,Pilot_72,LIC29799,69
10301,Pilot_51,LIC29800,69
10302,Pilot_47,LIC29801,62
10303,Pilot_360,LIC29802,62
10304,Pilot_260,LIC29803,18
10305,Pilot_369,LIC29804,69
10306,Pilot_451,LIC29805,50
10307,Pilot_383,LIC29806,69
10308,Pilot_405,LIC29807,69
10309,Pilot_52,LIC29808,66
10310,Pilot_114,LIC29809,66
10311,Pilot_268,LIC29810,38
10312,Pilot_168,LIC29811,2
10313,Pilot_433,LIC29812,2
10314,Pilot_479,LIC29813,49
10315,Pilot_367,LIC29814,49
10316,Pilot_387,LIC29815,15
10317,Pilot_249,LIC29816,74
10318,Pilot_403,LIC29817,43
10319,Pilot_255,LIC29818,92
10320,Pilot_246,LIC29819,14
10321,Pilot_311,LIC29820,14
10322,Pilot_200,LIC29821,88
10323,Pilot_279,LIC29822,55
10324,Pilot_47,LIC29823,55
10325,Pilot_53,LIC29824,52
10326,Pilot_370,LIC29825,35
10327,Pilot_393,LIC29826,35
10328,Pilot_196,LIC29827,91
10329,Pilot_252,LIC29828,69
10330,Pilot_203,LIC29829,11
10331,Pilot_454,LIC29830,31
10332,Pilot_357,LIC29831,31
10333,Pilot_318,LIC29832,57
10334,Pilot_163,LIC29833,57
10335,Pilot_238,LIC29834,19
10336,Pilot_130,LIC29835,41
10337,Pilot_221,LIC29836,3
10338,Pilot_37,LIC29837,93
10339,Pilot_94,LIC29838,46
10340,Pilot_233,LIC29839,48
10341,Pilot_21,LIC29840,17
10342,Pilot_349,LIC29841,69
10343,Pilot_47,LIC29842,33
10344,Pilot_3,LIC29843,83
10345,Pilot_331,LIC29844,83
10346,Pilot_97,LIC29845,83
10347,Pilot_305,LIC29846,86
10348,Pilot_354,LIC29847,87
10349,Pilot_164,LIC29848,87
10350,Pilot_36,LIC29849,87
10351,Pilot_197,LIC29850,87
10352,Pilot_416,LIC29851,87
10353,Pilot_244,LIC29852,87
10354,Pilot_381,LIC29853,87
10355,Pilot_145,LIC29854,42
10356,Pilot_491,LIC29855,42
10357,Pilot_460,LIC29856,28
10358,Pilot_459,LIC29857,28
10359,Pilot_144,LIC29858,10
10360,Pilot_215,LIC29859,1
10361,Pilot_473,LIC29860,1
10362,Pilot_149,LIC29861,9
10363,Pilot_398,LIC29862,9
10364,Pilot_465,LIC29863,30
10365,Pilot_219,LIC29864,79
10366,Pilot_6,LIC29865,69
10367,Pilot_22,LIC29866,79
10368,Pilot_394,LIC29867,79
10369,Pilot_2,LIC29868,79
10370,Pilot_456,LIC29869,79
10371,Pilot_239,LIC29870,69
10372,Pilot_424,LIC29871,69
10373,Pilot_366,LIC29872,69
10374,Pilot_316,LIC29873,50
10375,Pilot_109,LIC29874,18
10376,Pilot_51,LIC29875,79
10377,Pilot_225,LIC29876,79
10378,Pilot_486,LIC29877,30
10379,Pilot_72,LIC29878,9
10380,Pilot_401,LIC29879,9
10381,Pilot_210,LIC29880,75
10382,Pilot_17,LIC29881,1
10383,Pilot_103,LIC29882,1
10384,Pilot_410,LIC29883,10
10385,Pilot_487,LIC29884,10
10386,Pilot_4,LIC29885,28
10387,Pilot_260,LIC29886,42
10388,Pilot_130,LIC29887,87
10389,Pilot_117,LIC29888,87
10390,Pilot_346,LIC29889,87
10391,Pilot_231,LIC29890,86
10392,Pilot_176,LIC29891,83
10393,Pilot_319,LIC29892,83
10394,Pilot_29,LIC29893,83
10395,Pilot_457,LIC29894,69
10396,Pilot_462,LIC29895,17
10397,Pilot_73,LIC29896,48
10398,Pilot_307,LIC29897,46
10399,Pilot_17,LIC29898,93
10400,Pilot_280,LIC29899,3
10401,Pilot_499,LIC29900,41
10402,Pilot_350,LIC29901,57
10403,Pilot_144,LIC29902,57
10404,Pilot_232,LIC29903,31
10405,Pilot_477,LIC29904,31
10406,Pilot_200,LIC29905,91
10407,Pilot_200,LIC29906,35
10408,Pilot_354,LIC29907,37
10409,Pilot_196,LIC29908,37
10410,Pilot_136,LIC29909,52
10411,Pilot_430,LIC29910,88
10412,Pilot_447,LIC29911,14
10413,Pilot_440,LIC29912,14
10414,Pilot_15,LIC29913,14
10415,Pilot_230,LIC29914,14
10416,Pilot_120,LIC29915,92
10417,Pilot_290,LIC29916,51
10418,Pilot_293,LIC29917,43
10419,Pilot_301,LIC29918,43
10420,Pilot_475,LIC29919,43
10421,Pilot_271,LIC29920,74
10422,Pilot_260,LIC29921,27
10423,Pilot_364,LIC29922,15
10424,Pilot_276,LIC29923,15
10425,Pilot_150,LIC29924,49
10426,Pilot_218,LIC29925,49
10427,Pilot_336,LIC29926,2
10428,Pilot_295,LIC29927,38
10429,Pilot_22,LIC29928,66
10430,Pilot_257,LIC29929,66
10431,Pilot_277,LIC29930,14
10432,Pilot_469,LIC29931,92
10433,Pilot_371,LIC29932,41
10434,Pilot_77,LIC29933,3
10435,Pilot_68,LIC29934,51
10436,Pilot_284,LIC29935,3
10437,Pilot_119,LIC29936,3
10438,Pilot_217,LIC29937,93
10439,Pilot_278,LIC29938,46
10440,Pilot_83,LIC29939,43
10441,Pilot_42,LIC29940,69
10442,Pilot_66,LIC29941,28
10443,Pilot_3,LIC29942,74
10444,Pilot_124,LIC29943,27
10445,Pilot_49,LIC29944,15
10446,Pilot_235,LIC29945,46
10447,Pilot_399,LIC29946,48
10448,Pilot_120,LIC29947,69
10449,Pilot_33,LIC29948,2
10450,Pilot_223,LIC29949,38
10451,Pilot_309,LIC29950,66
10452,Pilot_343,LIC29951,69
10453,Pilot_211,LIC29952,33
10454,Pilot_365,LIC29953,83
10455,Pilot_397,LIC29954,83
10456,Pilot_366,LIC29955,83
10457,Pilot_499,LIC29956,86
10458,Pilot_7,LIC29957,86
10459,Pilot_139,LIC29958,87
10460,Pilot_364,LIC29959,87
10461,Pilot_166,LIC29960,20
10462,Pilot_439,LIC29961,9
10463,Pilot_43,LIC29962,69
10464,Pilot_218,LIC29963,87
10465,Pilot_27,LIC29964,75
10466,Pilot_333,LIC29965,28
10467,Pilot_440,LIC29966,18
10468,Pilot_353,LIC29967,62
10469,Pilot_493,LIC29968,42
10470,Pilot_484,LIC29969,50
10471,Pilot_178,LIC29970,79
10472,Pilot_326,LIC29971,79
10473,Pilot_25,LIC29972,79
10474,Pilot_23,LIC29973,10
10475,Pilot_61,LIC29974,87
10476,Pilot_473,LIC29975,42
10477,Pilot_53,LIC29976,94
10478,Pilot_467,LIC29977,57
10479,Pilot_172,LIC29978,94
10480,Pilot_121,LIC29979,31
10481,Pilot_139,LIC29980,91
10482,Pilot_463,LIC29981,37
10483,Pilot_157,LIC29982,52
10484,Pilot_402,LIC29983,95
10485,Pilot_258,LIC29984,95
10486,Pilot_167,LIC29985,88
10487,Pilot_173,LIC29986,14
10488,Pilot_410,LIC29987,14
10489,Pilot_23,LIC29988,19
10490,Pilot_444,LIC29989,74
10491,Pilot_269,LIC29990,27
10492,Pilot_489,LIC29991,15
10493,Pilot_372,LIC29992,49
10494,Pilot_112,LIC29993,49
10495,Pilot_105,LIC29994,2
10496,Pilot_208,LIC29995,2
10497,Pilot_227,LIC29996,69
10498,Pilot_414,LIC29997,43
10499,Pilot_44,LIC29998,9
10500,Pilot_179,LIC29999,51
10501,Pilot_130,LIC30000,92
10502,Pilot_384,LIC30001,9
10503,Pilot_498,LIC30002,20
10504,Pilot_21,LIC30003,10
10505,Pilot_76,LIC30004,20
10506,Pilot_7,LIC30005,88
10507,Pilot_338,LIC30006,68
10508,Pilot_419,LIC30007,55
10509,Pilot_13,LIC30008,55
10510,Pilot_280,LIC30009,95
10511,Pilot_494,LIC30010,37
10512,Pilot_450,LIC30011,30
10513,Pilot_182,LIC30012,35
10514,Pilot_3,LIC30013,35
10515,Pilot_475,LIC30014,91
10516,Pilot_33,LIC30015,18
10517,Pilot_269,LIC30016,62
10518,Pilot_244,LIC30017,79
10519,Pilot_130,LIC30018,31
10520,Pilot_453,LIC30019,94
10521,Pilot_458,LIC30020,57
10522,Pilot_372,LIC30021,79
10523,Pilot_476,LIC30022,79
10524,Pilot_144,LIC30023,69
10525,Pilot_10,LIC30024,19
10526,Pilot_189,LIC30025,3
10527,Pilot_94,LIC30026,3
10528,Pilot_385,LIC30027,93
10529,Pilot_62,LIC30028,46
10530,Pilot_100,LIC30029,46
10531,Pilot_263,LIC30030,69
10532,Pilot_224,LIC30031,48
10533,Pilot_363,LIC30032,69
10534,Pilot_246,LIC30033,33
10535,Pilot_309,LIC30034,33
10536,Pilot_498,LIC30035,83
10537,Pilot_185,LIC30036,83
10538,Pilot_385,LIC30037,71
10539,Pilot_112,LIC30038,86
10540,Pilot_163,LIC30039,86
10541,Pilot_39,LIC30040,86
10542,Pilot_200,LIC30041,60
10543,Pilot_263,LIC30042,87
10544,Pilot_123,LIC30043,87
10545,Pilot_124,LIC30044,69
10546,Pilot_414,LIC30045,87
10547,Pilot_94,LIC30046,87
10548,Pilot_196,LIC30047,42
10549,Pilot_194,LIC30048,50
10550,Pilot_283,LIC30049,28
10551,Pilot_429,LIC30050,28
10552,Pilot_139,LIC30051,66
10553,Pilot_443,LIC30052,66
10554,Pilot_483,LIC30053,38
10555,Pilot_208,LIC30054,96
10556,Pilot_269,LIC30055,69
10557,Pilot_189,LIC30056,10
10558,Pilot_7,LIC30057,1
10559,Pilot_130,LIC30058,20
10560,Pilot_328,LIC30059,30
10561,Pilot_192,LIC30060,30
10562,Pilot_84,LIC30061,79
10563,Pilot_14,LIC30062,62
10564,Pilot_144,LIC30063,18
10565,Pilot_385,LIC30064,9
10566,Pilot_463,LIC30065,75
10567,Pilot_12,LIC30066,1
10568,Pilot_15,LIC30067,10
10569,Pilot_211,LIC30068,10
10570,Pilot_217,LIC30069,28
10571,Pilot_115,LIC30070,28
10572,Pilot_359,LIC30071,42
10573,Pilot_372,LIC30072,87
10574,Pilot_451,LIC30073,87
10575,Pilot_48,LIC30074,87
10576,Pilot_350,LIC30075,87
10577,Pilot_455,LIC30076,87
10578,Pilot_491,LIC30077,60
10579,Pilot_384,LIC30078,86
10580,Pilot_485,LIC30079,86
10581,Pilot_395,LIC30080,83
10582,Pilot_380,LIC30081,33
10583,Pilot_200,LIC30082,33
10584,Pilot_158,LIC30083,17
10585,Pilot_374,LIC30084,17
10586,Pilot_68,LIC30085,93
10587,Pilot_345,LIC30086,3
10588,Pilot_287,LIC30087,41
10589,Pilot_47,LIC30088,41
10590,Pilot_53,LIC30089,57
10591,Pilot_73,LIC30090,57
10592,Pilot_84,LIC30091,94
10593,Pilot_286,LIC30092,94
10594,Pilot_481,LIC30093,31
10595,Pilot_51,LIC30094,31
10596,Pilot_489,LIC30095,31
10597,Pilot_407,LIC30096,35
10598,Pilot_64,LIC30097,35
10599,Pilot_472,LIC30098,37
10600,Pilot_479,LIC30099,95
10601,Pilot_286,LIC30100,55
10602,Pilot_435,LIC30101,88
10603,Pilot_198,LIC30102,14
10604,Pilot_200,LIC30103,14
10605,Pilot_294,LIC30104,92
10606,Pilot_425,LIC30105,51
10607,Pilot_105,LIC30106,43
10608,Pilot_240,LIC30107,43
10609,Pilot_161,LIC30108,74
10610,Pilot_88,LIC30109,49
10611,Pilot_438,LIC30110,38
10612,Pilot_233,LIC30111,66
10613,Pilot_270,LIC30112,69
10614,Pilot_86,LIC30113,50
10615,Pilot_349,LIC30114,96
10616,Pilot_347,LIC30115,9
10617,Pilot_456,LIC30116,69
10618,Pilot_410,LIC30117,18
10619,Pilot_186,LIC30118,30
10620,Pilot_85,LIC30119,9
10621,Pilot_279,LIC30120,9
10622,Pilot_423,LIC30121,10
10623,Pilot_464,LIC30122,10
10624,Pilot_207,LIC30123,28
10625,Pilot_311,LIC30124,42
10626,Pilot_256,LIC30125,42
10627,Pilot_248,LIC30126,87
10628,Pilot_62,LIC30127,87
10629,Pilot_21,LIC30128,87
10630,Pilot_57,LIC30129,60
10631,Pilot_4,LIC30130,86
10632,Pilot_188,LIC30131,86
10633,Pilot_117,LIC30132,86
10634,Pilot_32,LIC30133,69
10635,Pilot_47,LIC30134,83
10636,Pilot_231,LIC30135,33
10637,Pilot_275,LIC30136,17
10638,Pilot_88,LIC30137,17
10639,Pilot_266,LIC30138,17
10640,Pilot_242,LIC30139,46
10641,Pilot_201,LIC30140,46
10642,Pilot_328,LIC30141,93
10643,Pilot_359,LIC30142,41
10644,Pilot_205,LIC30143,94
10645,Pilot_23,LIC30144,94
10646,Pilot_456,LIC30145,31
10647,Pilot_450,LIC30146,31
10648,Pilot_366,LIC30147,11
10649,Pilot_281,LIC30148,91
10650,Pilot_383,LIC30149,35
10651,Pilot_216,LIC30150,35
10652,Pilot_448,LIC30151,37
10653,Pilot_438,LIC30152,37
10654,Pilot_70,LIC30153,52
10655,Pilot_382,LIC30154,55
10656,Pilot_112,LIC30155,55
10657,Pilot_367,LIC30156,88
10658,Pilot_185,LIC30157,14
10659,Pilot_249,LIC30158,14
10660,Pilot_268,LIC30159,14
10661,Pilot_332,LIC30160,92
10662,Pilot_95,LIC30161,51
10663,Pilot_127,LIC30162,43
10664,Pilot_77,LIC30163,43
10665,Pilot_431,LIC30164,74
10666,Pilot_59,LIC30165,27
10667,Pilot_136,LIC30166,15
10668,Pilot_435,LIC30167,49
10669,Pilot_496,LIC30168,2
10670,Pilot_206,LIC30169,96
10671,Pilot_201,LIC30170,66
10672,Pilot_78,LIC30171,66
10673,Pilot_478,LIC30172,79
10674,Pilot_333,LIC30173,75
10675,Pilot_162,LIC30174,69
10676,Pilot_198,LIC30175,69
10677,Pilot_464,LIC30176,66
10678,Pilot_330,LIC30177,66
10679,Pilot_21,LIC30178,38
10680,Pilot_196,LIC30179,49
10681,Pilot_402,LIC30180,27
10682,Pilot_191,LIC30181,74
10683,Pilot_484,LIC30182,43
10684,Pilot_258,LIC30183,43
10685,Pilot_31,LIC30184,69
10686,Pilot_224,LIC30185,43
10687,Pilot_80,LIC30186,51
10688,Pilot_88,LIC30187,14
10689,Pilot_143,LIC30188,14
10690,Pilot_473,LIC30189,14
10691,Pilot_419,LIC30190,14
10692,Pilot_348,LIC30191,88
10693,Pilot_267,LIC30192,68
10694,Pilot_355,LIC30193,52
10695,Pilot_202,LIC30194,37
10696,Pilot_100,LIC30195,37
10697,Pilot_428,LIC30196,35
10698,Pilot_89,LIC30197,35
10699,Pilot_273,LIC30198,91
10700,Pilot_259,LIC30199,31
10701,Pilot_421,LIC30200,31
10702,Pilot_246,LIC30201,31
10703,Pilot_82,LIC30202,94
10704,Pilot_117,LIC30203,94
10705,Pilot_487,LIC30204,57
10706,Pilot_254,LIC30205,19
10707,Pilot_369,LIC30206,19
10708,Pilot_189,LIC30207,41
10709,Pilot_61,LIC30208,3
10710,Pilot_294,LIC30209,46
10711,Pilot_395,LIC30210,17
10712,Pilot_460,LIC30211,33
10713,Pilot_495,LIC30212,83
10714,Pilot_477,LIC30213,83
10715,Pilot_432,LIC30214,71
10716,Pilot_285,LIC30215,86
10717,Pilot_429,LIC30216,86
10718,Pilot_462,LIC30217,60
10719,Pilot_178,LIC30218,87
10720,Pilot_339,LIC30219,87
10721,Pilot_219,LIC30220,87
10722,Pilot_180,LIC30221,42
10723,Pilot_286,LIC30222,42
10724,Pilot_464,LIC30223,28
10725,Pilot_412,LIC30224,28
10726,Pilot_238,LIC30225,10
10727,Pilot_314,LIC30226,1
10728,Pilot_438,LIC30227,75
10729,Pilot_493,LIC30228,9
10730,Pilot_424,LIC30229,9
10731,Pilot_449,LIC30230,20
10732,Pilot_454,LIC30231,20
10733,Pilot_282,LIC30232,30
10734,Pilot_95,LIC30233,79
10735,Pilot_103,LIC30234,79
10736,Pilot_99,LIC30235,79
10737,Pilot_329,LIC30236,62
10738,Pilot_480,LIC30237,50
10739,Pilot_347,LIC30238,96
10740,Pilot_59,LIC30239,69
10741,Pilot_43,LIC30240,66
10742,Pilot_167,LIC30241,69
10743,Pilot_44,LIC30242,43
10744,Pilot_157,LIC30243,43
10745,Pilot_25,LIC30244,51
10746,Pilot_350,LIC30245,14
10747,Pilot_486,LIC30246,88
10748,Pilot_3,LIC30247,55
10749,Pilot_104,LIC30248,84
10750,Pilot_90,LIC30249,84
10751,Pilot_193,LIC30250,37
10752,Pilot_462,LIC30251,35
10753,Pilot_286,LIC30252,91
10754,Pilot_86,LIC30253,11
10755,Pilot_417,LIC30254,11
10756,Pilot_67,LIC30255,74
10757,Pilot_49,LIC30256,31
10758,Pilot_50,LIC30257,94
10759,Pilot_460,LIC30258,94
10760,Pilot_121,LIC30259,57
10761,Pilot_357,LIC30260,57
10762,Pilot_429,LIC30261,69
10763,Pilot_248,LIC30262,19
10764,Pilot_8,LIC30263,41
10765,Pilot_388,LIC30264,3
10766,Pilot_352,LIC30265,3
10767,Pilot_231,LIC30266,3
10768,Pilot_400,LIC30267,46
10769,Pilot_76,LIC30268,48
10770,Pilot_492,LIC30269,48
10771,Pilot_436,LIC30270,27
10772,Pilot_93,LIC30271,17
10773,Pilot_65,LIC30272,33
10774,Pilot_53,LIC30273,83
10775,Pilot_460,LIC30274,83
10776,Pilot_120,LIC30275,83
10777,Pilot_113,LIC30276,71
10778,Pilot_121,LIC30277,86
10779,Pilot_240,LIC30278,86
10780,Pilot_68,LIC30279,60
10781,Pilot_406,LIC30280,96
10782,Pilot_75,LIC30281,87
10783,Pilot_442,LIC30282,87
10784,Pilot_345,LIC30283,87
10785,Pilot_325,LIC30284,87
10786,Pilot_172,LIC30285,87
10787,Pilot_336,LIC30286,28
10788,Pilot_205,LIC30287,28
10789,Pilot_413,LIC30288,10
10790,Pilot_201,LIC30289,75
10791,Pilot_322,LIC30290,9
10792,Pilot_341,LIC30291,9
10793,Pilot_300,LIC30292,50
10794,Pilot_131,LIC30293,79
10795,Pilot_99,LIC30294,2
10796,Pilot_479,LIC30295,62
10797,Pilot_181,LIC30296,18
10798,Pilot_258,LIC30297,2
10799,Pilot_102,LIC30298,69
10800,Pilot_123,LIC30299,2
10801,Pilot_321,LIC30300,66
10802,Pilot_406,LIC30301,79
10803,Pilot_214,LIC30302,69
10804,Pilot_442,LIC30303,79
10805,Pilot_434,LIC30304,91
10806,Pilot_35,LIC30305,30
10807,Pilot_416,LIC30306,20
10808,Pilot_351,LIC30307,9
10809,Pilot_389,LIC30308,75
10810,Pilot_397,LIC30309,1
10811,Pilot_420,LIC30310,10
10812,Pilot_101,LIC30311,28
10813,Pilot_193,LIC30312,28
10814,Pilot_93,LIC30313,87
10815,Pilot_332,LIC30314,87
10816,Pilot_412,LIC30315,87
10817,Pilot_72,LIC30316,87
10818,Pilot_13,LIC30317,86
10819,Pilot_496,LIC30318,83
10820,Pilot_328,LIC30319,83
10821,Pilot_206,LIC30320,33
10822,Pilot_66,LIC30321,17
10823,Pilot_321,LIC30322,48
10824,Pilot_477,LIC30323,48
10825,Pilot_334,LIC30324,46
10826,Pilot_346,LIC30325,3
10827,Pilot_408,LIC30326,69
10828,Pilot_404,LIC30327,19
10829,Pilot_168,LIC30328,35
10830,Pilot_417,LIC30329,57
10831,Pilot_415,LIC30330,94
10832,Pilot_83,LIC30331,94
10833,Pilot_491,LIC30332,31
10834,Pilot_112,LIC30333,66
10835,Pilot_92,LIC30334,66
10836,Pilot_480,LIC30335,38
10837,Pilot_422,LIC30336,2
10838,Pilot_393,LIC30337,69
10839,Pilot_286,LIC30338,49
10840,Pilot_360,LIC30339,15
10841,Pilot_169,LIC30340,15
10842,Pilot_111,LIC30341,27
10843,Pilot_284,LIC30342,74
10844,Pilot_193,LIC30343,43
10845,Pilot_205,LIC30344,43
10846,Pilot_329,LIC30345,43
10847,Pilot_441,LIC30346,51
10848,Pilot_207,LIC30347,14
10849,Pilot_291,LIC30348,88
10850,Pilot_468,LIC30349,55
10851,Pilot_450,LIC30350,55
10852,Pilot_12,LIC30351,96
10853,Pilot_317,LIC30352,84
10854,Pilot_203,LIC30353,84
10855,Pilot_274,LIC30354,37
10856,Pilot_78,LIC30355,37
10857,Pilot_497,LIC30356,31
10858,Pilot_393,LIC30357,50
10859,Pilot_404,LIC30358,79
10860,Pilot_332,LIC30359,79
10861,Pilot_96,LIC30360,79
10862,Pilot_480,LIC30361,35
10863,Pilot_122,LIC30362,69
10864,Pilot_206,LIC30363,18
10865,Pilot_492,LIC30364,62
10866,Pilot_139,LIC30365,79
10867,Pilot_234,LIC30366,79
10868,Pilot_222,LIC30367,9
10869,Pilot_60,LIC30368,9
10870,Pilot_331,LIC30369,9
10871,Pilot_314,LIC30370,75
10872,Pilot_253,LIC30371,1
10873,Pilot_159,LIC30372,1
10874,Pilot_443,LIC30373,10
10875,Pilot_368,LIC30374,42
10876,Pilot_349,LIC30375,42
10877,Pilot_126,LIC30376,87
10878,Pilot_262,LIC30377,60
10879,Pilot_215,LIC30378,86
10880,Pilot_380,LIC30379,83
10881,Pilot_435,LIC30380,33
10882,Pilot_77,LIC30381,17
10883,Pilot_53,LIC30382,48
10884,Pilot_263,LIC30383,41
10885,Pilot_153,LIC30384,19
10886,Pilot_438,LIC30385,57
10887,Pilot_303,LIC30386,94
10888,Pilot_206,LIC30387,94
10889,Pilot_366,LIC30388,31
10890,Pilot_43,LIC30389,11
10891,Pilot_243,LIC30390,11
10892,Pilot_290,LIC30391,91
10893,Pilot_452,LIC30392,35
10894,Pilot_331,LIC30393,37
10895,Pilot_417,LIC30394,37
10896,Pilot_381,LIC30395,52
10897,Pilot_298,LIC30396,55
10898,Pilot_146,LIC30397,55
10899,Pilot_41,LIC30398,88
10900,Pilot_426,LIC30399,14
10901,Pilot_52,LIC30400,14
10902,Pilot_489,LIC30401,14
10903,Pilot_393,LIC30402,51
10904,Pilot_32,LIC30403,43
10905,Pilot_257,LIC30404,74
10906,Pilot_326,LIC30405,15
10907,Pilot_361,LIC30406,49
10908,Pilot_43,LIC30407,38
10909,Pilot_338,LIC30408,97
10910,Pilot_390,LIC30409,69
10911,Pilot_393,LIC30410,96
10912,Pilot_400,LIC30411,69
10913,Pilot_7,LIC30412,50
10914,Pilot_472,LIC30413,69
10915,Pilot_300,LIC30414,62
10916,Pilot_219,LIC30415,66
10917,Pilot_442,LIC30416,66
10918,Pilot_142,LIC30417,38
10919,Pilot_68,LIC30418,2
10920,Pilot_207,LIC30419,2
10921,Pilot_361,LIC30420,2
10922,Pilot_19,LIC30421,49
10923,Pilot_170,LIC30422,43
10924,Pilot_5,LIC30423,43
10925,Pilot_52,LIC30424,51
10926,Pilot_187,LIC30425,14
10927,Pilot_480,LIC30426,88
10928,Pilot_133,LIC30427,55
10929,Pilot_321,LIC30428,84
10930,Pilot_20,LIC30429,52
10931,Pilot_138,LIC30430,37
10932,Pilot_90,LIC30431,35
10933,Pilot_243,LIC30432,96
10934,Pilot_356,LIC30433,91
10935,Pilot_268,LIC30434,11
10936,Pilot_449,LIC30435,31
10937,Pilot_251,LIC30436,94
10938,Pilot_432,LIC30437,94
10939,Pilot_359,LIC30438,57
10940,Pilot_367,LIC30439,57
10941,Pilot_470,LIC30440,19
10942,Pilot_334,LIC30441,41
10943,Pilot_244,LIC30442,46
10944,Pilot_280,LIC30443,48
10945,Pilot_487,LIC30444,17
10946,Pilot_393,LIC30445,33
10947,Pilot_335,LIC30446,83
10948,Pilot_145,LIC30447,83
10949,Pilot_308,LIC30448,86
10950,Pilot_124,LIC30449,60
10951,Pilot_296,LIC30450,60
10952,Pilot_406,LIC30451,87
10953,Pilot_471,LIC30452,87
10954,Pilot_137,LIC30453,42
10955,Pilot_472,LIC30454,28
10956,Pilot_189,LIC30455,28
10957,Pilot_103,LIC30456,10
10958,Pilot_111,LIC30457,1
10959,Pilot_372,LIC30458,75
10960,Pilot_222,LIC30459,20
10961,Pilot_181,LIC30460,30
10962,Pilot_269,LIC30461,30
10963,Pilot_182,LIC30462,8
10964,Pilot_110,LIC30463,69
10965,Pilot_265,LIC30464,69
10966,Pilot_152,LIC30465,66
10967,Pilot_100,LIC30466,66
10968,Pilot_98,LIC30467,2
10969,Pilot_331,LIC30468,2
10970,Pilot_313,LIC30469,74
10971,Pilot_75,LIC30470,43
